id,anomaly
1,19.491742026374506
2,19.93290811207826
3,17.86510111551875
4,15.953461247495996
5,15.204703726048802
6,13.377863665840312
7,26.262438766327293
8,16.34739816422506
9,18.233772894859957
10,20.83700294387015
11,13.411415033265842
12,21.49373502066434
13,16.862103561319643
14,24.785780937314847
15,21.551906764955426
16,21.13735654311402
17,28.553472014930872
18,21.42574575338157
19,14.236420856691558
20,19.858148470469395
21,25.081194885839395
22,21.882731400307545
23,9.568535481719772
24,25.131571115285396
25,16.14832905149672
26,20.626378366491995
27,20.7927960582409
28,18.578935794524536
29,25.900088598213383
30,14.556963413038348
31,12.51966436204822
32,13.427076840917852
33,11.633469183505857
34,21.679721094219133
35,16.232745445514805
36,23.28444201594071
37,12.463703072796136
38,25.905655881414106
39,20.778899030965704
40,19.632037196362603
41,23.92023218807694
42,15.477456034089395
43,20.988198997734052
44,17.441464670568035
45,21.701243841676785
46,24.975404213784962
47,19.34579931681388
48,19.58466673297678
49,12.702315986884411
50,10.520828102108336
51,23.019193274177407
52,14.70512800539389
53,15.739991833023401
54,20.371048733388907
55,23.006430305365672
56,8.486583499243416
57,26.038635611337167
58,21.02404108652746
59,14.220619181384773
60,15.859004924288755
61,15.936114617302879
62,19.732097965472057
63,20.560538130369633
64,25.09902096648564
65,14.478126239733978
66,16.997302925559364
67,22.84335656199599
68,20.788054912120433
69,23.231573798376896
70,17.203896389848552
71,10.182262373521239
72,17.2145030497217
73,12.738995650991036
74,14.543999772117607
75,16.86320606279286
76,16.995597582186093
77,20.864174510257605
78,16.289033621306253
79,18.964256430323996
80,13.970274189987249
81,13.782278495021941
82,20.00858436092096
83,18.985100598351647
84,18.20056724517191
85,16.941161759078142
86,22.10940849191007
87,25.104326570797973
88,15.986327308801295
89,18.599215650172283
90,17.678154238448734
91,17.275588480475637
92,13.810292978147602
93,17.560147699115724
94,17.882854389899723
95,8.649241203003008
96,19.43448099316062
97,17.009239661278105
98,9.036321121545953
99,28.620239946477948
100,20.616903696889946
101,15.68156805822798
