id,anomaly
1,441.14605712890625
2,681.4185791015625
3,416.61224365234375
4,507.60101318359375
5,5231.595703125
6,359.8247375488281
7,712.5549926757812
8,321.66595458984375
9,526.604736328125
10,457.6168518066406
11,372.1393127441406
12,444.9477233886719
13,5395.94970703125
14,897.5046997070312
15,555.4127807617188
16,559.01123046875
17,5951.53466796875
18,551.45703125
19,724.5307006835938
20,5426.43408203125
21,692.365966796875
22,1031.4390869140625
23,244.9362335205078
24,641.0714111328125
25,374.6094970703125
26,453.9610595703125
27,603.0884399414062
28,346.8653564453125
29,755.821533203125
30,310.7615966796875
31,311.87847900390625
32,250.14332580566406
33,5196.47998046875
34,783.4788818359375
35,542.1265869140625
36,614.3314819335938
37,240.572509765625
38,794.4661254882812
39,422.328857421875
40,5420.251953125
41,707.0828857421875
42,416.2435302734375
43,736.4524536132812
44,504.61865234375
45,673.1375122070312
46,577.607666015625
47,599.9686279296875
48,5459.69677734375
49,242.21507263183594
50,166.85336303710938
51,642.503173828125
52,409.40087890625
53,346.94964599609375
54,557.1827392578125
55,617.2562866210938
56,120.20109558105469
57,5686.4990234375
58,716.4613037109375
59,291.56292724609375
60,321.2098083496094
61,460.2586669921875
62,578.4150390625
63,586.3306884765625
64,717.08837890625
65,272.6619873046875
66,297.88861083984375
67,505.9033203125
68,576.4052734375
69,587.5912475585938
70,517.93505859375
71,140.27688598632812
72,380.69757080078125
73,300.0668640136719
74,391.159423828125
75,515.1350708007812
76,320.8390197753906
77,503.7591857910156
78,5472.65966796875
79,436.64471435546875
80,755.2280883789062
81,353.8894348144531
82,766.7855224609375
83,423.5065002441406
84,395.21734619140625
85,408.23004150390625
86,549.8204345703125
87,864.4803466796875
88,890.723388671875
89,541.9736938476562
90,322.2381591796875
91,458.6953430175781
92,212.82058715820312
93,740.3945922851562
94,441.92755126953125
95,103.29981231689453
96,395.02020263671875
97,314.62896728515625
98,216.00320434570312
99,1042.0174560546875
100,734.3812255859375
101,379.051513671875
102,562.054443359375
103,691.8104248046875
104,1014.3092041015625
105,571.002685546875
106,1261.17822265625
107,335.9801025390625
108,228.98968505859375
109,5739.5556640625
110,6044.4521484375
111,540.7152099609375
112,866.6806640625
113,534.5238037109375
114,216.27191162109375
115,391.6324157714844
116,669.31396484375
117,450.6459045410156
118,591.9051513671875
119,689.6754760742188
120,5656.22216796875
121,213.7601776123047
122,578.9885864257812
123,421.546630859375
124,584.2559814453125
125,341.206298828125
126,311.36834716796875
127,310.23956298828125
128,5472.8134765625
129,5977.2998046875
130,307.6404724121094
131,475.00103759765625
132,657.9366455078125
133,440.30816650390625
134,999.3463134765625
135,598.18603515625
136,512.120849609375
137,678.9337158203125
138,474.09698486328125
139,227.0024871826172
140,244.3026580810547
141,190.08956909179688
142,687.6983032226562
143,468.67547607421875
144,5423.14794921875
145,1215.2681884765625
146,573.8406982421875
147,300.31402587890625
148,996.781494140625
149,6041.62060546875
150,5788.16845703125
151,728.5731811523438
152,1080.0015869140625
153,355.1338806152344
154,659.7803955078125
155,5865.66650390625
156,391.7620544433594
157,263.4891052246094
158,458.00091552734375
159,402.18841552734375
160,260.0637512207031
161,537.9229736328125
162,528.30615234375
163,759.7603759765625
164,317.1798095703125
165,690.0013427734375
166,466.3892822265625
167,313.4895935058594
168,100.30924224853516
169,508.57305908203125
170,426.54913330078125
171,698.130615234375
172,480.984130859375
173,238.50827026367188
174,638.5914916992188
175,494.65185546875
176,797.0819091796875
177,655.0526123046875
178,352.44842529296875
179,261.6776123046875
180,463.107177734375
181,810.8240356445312
182,582.4241943359375
183,393.77655029296875
184,90.67909240722656
185,376.26025390625
186,373.8019714355469
187,367.6445007324219
188,428.55047607421875
189,1064.1671142578125
190,771.2734375
191,693.401611328125
192,577.8119506835938
193,695.7702026367188
194,5445.90673828125
195,266.8454284667969
196,152.33880615234375
197,825.9559326171875
198,430.4941101074219
199,1350.55029296875
200,5394.62744140625
201,809.2716674804688
202,437.5367736816406
203,338.1832275390625
204,897.2246704101562
205,509.43157958984375
206,574.189697265625
207,368.8974914550781
208,463.93963623046875
209,470.35186767578125
210,441.8552551269531
211,259.6590576171875
212,699.716064453125
213,715.5572509765625
214,457.2639465332031
215,430.97039794921875
216,779.1356811523438
217,1062.05126953125
218,553.8116455078125
219,899.6761474609375
220,416.51416015625
221,661.2681884765625
222,339.57818603515625
223,767.5242309570312
224,228.8036651611328
225,682.3646850585938
226,683.272216796875
227,419.4057312011719
228,351.81610107421875
229,498.2782287597656
230,574.6265258789062
231,903.3055419921875
232,1154.28955078125
233,1109.472412109375
234,235.470947265625
235,294.9383239746094
236,648.32177734375
237,100.274169921875
238,736.4810791015625
239,698.966064453125
240,800.246337890625
241,575.8936767578125
242,398.1427001953125
243,278.4115295410156
244,529.15283203125
245,711.8618774414062
246,1130.95458984375
247,316.02630615234375
248,286.46722412109375
249,314.919921875
250,725.9320068359375
251,458.3651123046875
252,687.6947021484375
253,744.3671875
254,289.11712646484375
255,298.4081726074219
256,362.40618896484375
257,5398.2626953125
258,1071.466064453125
259,408.3671875
260,960.3295288085938
261,5527.822265625
262,696.7020263671875
263,548.7435302734375
264,366.7398681640625
265,412.1236267089844
266,469.1573181152344
267,438.9797058105469
268,341.358642578125
269,391.1383056640625
270,261.6312255859375
271,295.7967224121094
272,590.2281494140625
273,333.22467041015625
274,792.9481201171875
275,350.96875
276,731.990966796875
277,858.5053100585938
278,548.146728515625
279,403.54205322265625
280,5567.2451171875
281,720.188232421875
282,407.9461669921875
283,208.05661010742188
284,810.38427734375
285,503.09613037109375
286,473.9898681640625
287,904.2431640625
288,257.077880859375
289,633.3783569335938
290,533.3916015625
291,798.121337890625
292,133.08984375
293,170.5823211669922
294,707.8743286132812
295,6002.56494140625
296,136.101806640625
