id,anomaly
1,0.002268388867378235
2,5000.00048828125
3,5000.00048828125
4,5000.00048828125
5,0.00013400023453868926
6,5000.00048828125
7,0.0004851633857470006
8,0.0011885251151397824
9,0.0004918351187370718
10,5000.00048828125
11,0.00016487948596477509
12,0.0005268491222523153
13,0.0011759282788261771
14,5000.00048828125
15,0.000353254348738119
16,5000.00048828125
17,5000.00048828125
18,0.0008321541827172041
19,0.00035316828871145844
20,5000.00048828125
21,5000.0
22,5000.00048828125
23,0.0002798188361339271
24,0.0004066603723913431
25,0.00036021697451360524
26,6.651876901742071e-05
27,0.00044661364518105984
28,5000.00048828125
29,5000.00048828125
30,5000.00048828125
31,0.00040443037869408727
32,5000.0
33,0.00028186195413582027
34,0.000116348935989663
35,0.0002598278515506536
36,0.0004947612760588527
37,0.0003546770312823355
38,5000.00048828125
39,0.0009330196771770716
40,0.002164938021451235
41,0.0007694956148043275
42,0.001162990927696228
43,0.00042183345067314804
44,0.00020938264788128436
45,0.0013811781536787748
46,0.0002539601409807801
47,0.00023119185061659664
48,0.0003093968261964619
49,0.002401832491159439
50,0.00020268993102945387
51,0.000518422166351229
52,0.0011169541394338012
53,5000.00048828125
54,0.00024379244132433087
55,0.0003302662807982415
56,0.002358788624405861
57,0.00026322511257603765
58,5000.0
59,0.000556290615350008
60,5000.00048828125
61,0.000186417848453857
62,5000.00048828125
63,0.0009032206144183874
64,0.000507937278598547
65,5000.0
66,0.0006806124583818018
67,0.0007116025662980974
68,0.00026277321740053594
69,0.0003008018829859793
70,0.000693067442625761
71,0.00024793509510345757
72,5000.0
73,0.0007093066233210266
74,0.00015053633251227438
75,5000.00048828125
76,5000.0009765625
77,5000.0
78,0.002447330392897129
79,0.00014928443124517798
80,5000.0
81,0.0007541070808656514
82,0.0003142211935482919
83,0.0003479903389234096
84,0.0011303552892059088
85,5000.0
86,0.0013230717740952969
87,0.0011761272326111794
88,0.0008465527789667249
89,0.00012750555470120162
90,0.00021532706159632653
91,0.0019525917014107108
92,0.0007457948522642255
93,0.0013816595310345292
94,0.0003589735715650022
95,5000.00048828125
96,5000.00048828125
97,5000.0
98,0.0016050064004957676
99,0.001883588032796979
100,5000.0
101,5000.0
102,0.001035870285704732
103,0.00047664516023360193
104,0.0004612498451024294
105,0.0014324996154755354
106,5000.0
107,5000.00048828125
108,5000.00048828125
109,6.250283331610262e-05
110,0.00010285884491167963
111,5000.00048828125
112,0.0005714353173971176
113,5000.00048828125
114,0.0004004558431915939
115,0.0005436086794361472
116,0.0005008614389225841
117,0.00015070397057570517
118,0.0006891399389132857
119,0.00047524276305921376
120,0.0009530236711725593
121,5000.00048828125
122,0.0010948971612378955
123,0.0011437872890383005
124,0.0028977608308196068
125,0.0002824703697115183
126,0.0005727976094931364
127,5000.00048828125
128,0.0008118835976347327
129,0.0001951728481799364
130,0.00016432785196229815
131,5000.00048828125
132,0.0007897323230281472
133,0.00013392385153565556
134,0.00010752859816420823
135,0.00045353168388828635
136,0.0008471825858578086
137,5000.00048828125
138,0.00034736812813207507
139,0.00010785507038235664
140,0.00025361613370478153
141,5000.00048828125
142,0.0019450526451691985
143,0.00011079762771259993
144,0.00016327259072568268
145,0.0004599259700626135
146,0.00046125947847031057
147,0.00022372652892954648
148,5000.0
149,5000.00048828125
150,0.0004272266523912549
151,5000.00048828125
152,5000.0009765625
153,5000.0
154,0.0006138334283605218
155,0.00032169505720958114
156,0.0004902379587292671
157,0.0002895235375035554
158,5000.00048828125
159,0.0014013145118951797
160,9.408150799572468e-05
161,0.0005942776915617287
162,5000.0
163,0.0004448808031156659
164,0.0015988247469067574
165,5000.00048828125
166,8.273342973552644e-05
167,5000.00048828125
168,5000.00048828125
169,0.0003593472356442362
170,0.0011357922339811921
171,5000.00048828125
172,0.000305855181068182
173,0.0007103015668690205
174,0.0003586727543734014
175,5000.00048828125
176,0.00045481702545657754
177,0.00024754484184086323
178,0.0005525005399249494
179,0.0004476105677895248
180,0.003278916236013174
181,5000.00048828125
182,0.00013289391063153744
183,5000.00048828125
184,0.0004455323505681008
185,0.0010983278043568134
186,0.0011427989229559898
187,0.0004135738709010184
188,5000.0
189,5000.0
190,0.0003241563681513071
191,0.0007298897253349423
192,0.000796907115727663
193,5000.00048828125
194,5000.00048828125
195,0.00033665786031633615
196,0.000782504677772522
197,0.0008175141410902143
198,0.0023666180204600096
199,0.0001265955506823957
200,0.0008104008156806231
201,5000.0
202,5000.0
203,5000.00244140625
204,0.00036627979716286063
205,0.00042788643622770905
206,0.0007698186673223972
207,0.0004964203690178692
208,0.000521245296113193
209,0.0008494423818774521
210,0.0003448908100835979
211,0.00014961216947995126
212,5000.00048828125
213,0.0002364191459491849
214,0.0003505767381284386
215,0.0007788213551975787
216,0.00017457458307035267
217,0.0002713797730393708
218,0.0010051439749076962
219,0.00010926298273261636
220,0.0017134416848421097
221,0.008884063921868801
222,0.0005294968141242862
223,0.0006331687909550965
224,0.001629483769647777
225,0.00028978573391214013
226,0.0004846797382924706
227,0.0013359859585762024
228,5000.00048828125
229,0.0005465864087454975
230,0.0001528542343294248
231,0.000534575548954308
232,0.0016893260180950165
233,5000.00048828125
234,0.00035330167156644166
235,0.000430601357948035
236,5000.0
237,0.00044582830742001534
238,7.918815390439704e-05
239,0.00013059993216302246
240,0.002017723163589835
241,5000.00048828125
242,0.00032168650068342686
243,5000.0
244,0.0003458604624029249
245,0.00040781282586976886
246,0.000472729851026088
247,0.00022833536786492914
248,0.0001251233770744875
249,5000.00048828125
250,5000.00048828125
251,0.0008009518496692181
252,5000.00048828125
253,5000.00048828125
254,0.0005318065523169935
255,0.0003810434718616307
256,5000.00048828125
257,0.0004550093144644052
258,8.54298923513852e-05
259,0.0006149070104584098
260,5000.0009765625
261,0.0003764738794416189
262,0.0006756269722245634
263,0.00011520269617903978
264,5000.00048828125
265,5000.00048828125
266,5000.00048828125
267,5000.0009765625
268,0.0014034847263246775
269,5000.00048828125
270,5000.0
271,0.0002395951159996912
272,8.912802877603099e-05
273,0.0026187533512711525
274,0.0007711752550676465
275,5000.00048828125
276,0.0005054281209595501
277,0.00031457506702281535
278,0.0013254329096525908
279,0.0006358957034535706
280,5000.0009765625
281,0.0011327737011015415
282,5000.0
283,9.162606147583574e-05
284,0.001657103537581861
285,7.151749014155939e-05
286,0.0005946154706180096
287,0.0029916565399616957
288,0.0004762285389006138
289,0.0016871326370164752
290,0.00026935787172988057
291,5000.00048828125
292,0.0026394298765808344
293,7.018927135504782e-05
294,0.00030179976602084935
295,0.0007036764873191714
296,5000.0
297,0.000253301695920527
298,0.0006046053604222834
299,5000.00048828125
300,0.0001739873259793967
301,0.00032982745324261487
302,0.00033584347693249583
303,0.000116344315756578
304,0.0003695345367304981
305,0.0005161078879609704
306,0.0002960724523290992
307,0.0007337771821767092
308,0.0003727484727278352
309,5000.0
310,0.0004173661000095308
311,0.0002497936657164246
312,0.00015481363516300917
313,0.0007973311003297567
314,5000.00048828125
315,0.00138564920052886
316,0.0003844215825665742
317,0.00035125689464621246
318,0.0009736690553836524
319,0.00018331116007175297
320,0.0002613886317703873
321,0.0008218362927436829
322,5000.0
323,0.00022486760281026363
324,0.0026031662710011005
325,0.000415633840020746
326,0.00015451938088517636
327,0.0004344432963989675
328,0.0003376477980054915
329,0.000145939746289514
330,0.0006856168620288372
331,0.001387372612953186
332,0.0006584101356565952
333,0.000604526954703033
334,0.0018671604339033365
335,5000.0
336,5000.00048828125
337,0.00037941354094073176
338,0.00035454408498480916
339,0.00420778663828969
340,0.00014624775212723762
341,5000.00048828125
342,0.0009925179183483124
343,0.0022153048776090145
344,0.0006562291528098285
345,0.0011217670980840921
346,0.0010937575716525316
347,0.00030902077560313046
348,0.0002198158617829904
349,0.0002816000487655401
350,0.00022138164786156267
351,0.0004931153380312026
352,0.0003865373437292874
353,0.0004445493104867637
354,0.0003255413321312517
355,5000.00048828125
356,0.0005111759528517723
357,0.0031477059237658978
358,0.00041543759289197624
359,0.0005815372569486499
360,0.00043159909546375275
361,5000.00048828125
362,0.0004943013191223145
363,0.0007458275649696589
364,0.0009831490460783243
365,0.0006140669574961066
366,0.00025529967388138175
367,0.0004190609324723482
368,5000.001953125
369,0.00032797339372336864
370,0.0006471972446888685
371,5000.0
372,5000.00146484375
373,0.0003977510496042669
374,0.0007831485709175467
375,5000.0
376,0.0037650736048817635
377,0.0004483518423512578
378,0.0013364003971219063
379,0.0014059811364859343
380,0.0006913019460625947
381,0.00026197414263151586
382,5000.0
383,5000.00048828125
384,0.0005948146572336555
385,5000.0
386,0.00032682466553524137
387,0.00024108271463774145
388,5000.00048828125
389,0.0001007178652798757
390,0.0005533231305889785
391,5000.00048828125
392,0.0002229259698651731
393,0.00013442673662211746
394,0.00020860243239440024
395,0.0010716706747189164
396,5000.00048828125
397,0.00024071540974546224
