id,anomaly
1,47.30314636230469
2,5014.58984375
3,5016.67724609375
4,17.493946075439453
5,4.583454132080078
6,55.61085510253906
7,25.517864227294922
8,53.27405548095703
9,22.96781349182129
10,5083.68212890625
11,167.3660888671875
12,5137.29736328125
13,11.733634948730469
14,55.59536361694336
15,75.63758850097656
16,27.706159591674805
17,29.09409523010254
18,93.37702941894531
19,5861.23681640625
20,2.931633472442627
21,187.84228515625
22,179.29232788085938
23,283.8721923828125
24,39.98915100097656
25,45.60777282714844
26,31.65869903564453
27,187.39474487304688
28,5087.96240234375
29,70.95301055908203
30,127.85401916503906
31,192.43785095214844
32,12.56032657623291
33,2.657191753387451
34,14.269757270812988
35,351.27313232421875
36,16.91927146911621
37,13.26867389678955
38,80.89280700683594
39,30.55365562438965
40,1.8643821477890015
41,34.8487434387207
42,79.91584014892578
43,87.20965576171875
44,204.26280212402344
45,5359.8017578125
46,7.477351665496826
47,29.53807830810547
48,57.97774124145508
49,60.67211151123047
50,82.15773010253906
51,5118.20654296875
52,46.97665786743164
53,23.193452835083008
54,190.814453125
55,5015.36328125
56,26.291423797607422
57,26.51313591003418
58,75.7597885131836
59,47.31543731689453
60,90.03269958496094
61,83.28704833984375
62,518.801025390625
63,65.93598937988281
64,5167.291015625
65,152.11672973632812
66,29.598859786987305
67,38.42886734008789
68,345.04730224609375
69,101.77603149414062
70,5188.93017578125
71,56.55335235595703
72,25.680194854736328
73,18.391637802124023
74,6.016298294067383
75,5850.88037109375
76,100.85995483398438
77,29.54568099975586
78,8.383170127868652
79,31.394535064697266
80,5170.76171875
81,129.13677978515625
82,77.68670654296875
83,90.64848327636719
84,84.94512176513672
85,51.001399993896484
86,181.10487365722656
87,87.6297378540039
88,5104.01025390625
89,5074.52392578125
90,5102.2705078125
91,16.29865264892578
92,87.7571029663086
93,28.177555084228516
94,79.50897216796875
95,114.1327896118164
96,24.339160919189453
97,44.01866149902344
98,48.91791915893555
99,201.3738250732422
100,110.2383041381836
101,27.330028533935547
102,18.15868377685547
103,133.03726196289062
104,13.368024826049805
105,11.700749397277832
106,5223.7626953125
107,21.254497528076172
108,113.89794921875
109,3.2568044662475586
110,120.76304626464844
111,12.207815170288086
112,34.28730773925781
113,10.735337257385254
114,14.920347213745117
115,118.54322814941406
116,84.07369995117188
117,63.52314758300781
118,173.7605743408203
119,155.64642333984375
120,13.637605667114258
121,118.40487670898438
122,97.84529113769531
123,54.793216705322266
124,76.2635498046875
125,5064.32958984375
126,50.363712310791016
127,14.968929290771484
128,21.888790130615234
129,97.34221649169922
130,59.82437515258789
131,91.8501205444336
132,5047.43310546875
133,99.72555541992188
134,84.81964874267578
135,85.65524291992188
136,58.260807037353516
137,5140.2685546875
138,43.29827880859375
139,24.664371490478516
140,32.49966812133789
141,72.62542724609375
142,8.399639129638672
143,113.23164367675781
144,36.822998046875
145,4.306485176086426
146,79.53408813476562
147,98.7686538696289
148,29.7992000579834
149,63.942298889160156
150,44.88359451293945
151,33.01545715332031
152,77.34944915771484
153,123.41326141357422
154,43.130836486816406
155,250.49151611328125
156,14.575462341308594
157,48.8526725769043
158,5038.45751953125
159,60.494483947753906
160,32.5637321472168
161,134.10604858398438
162,53.294700622558594
163,65.4449462890625
164,34.85616683959961
165,17.951751708984375
166,112.05451202392578
167,137.3003692626953
168,66.94974517822266
169,141.5518341064453
170,5433.6767578125
171,8.911325454711914
172,105.8835678100586
173,47.79737854003906
174,16.034822463989258
175,178.41201782226562
176,138.38302612304688
177,211.714599609375
178,59.54924774169922
179,21.36990737915039
180,5194.04052734375
181,66.69062805175781
182,168.94337463378906
183,12.589912414550781
184,25.4080753326416
185,145.42843627929688
186,11.195699691772461
187,83.1819076538086
188,132.350341796875
189,2713.63720703125
190,415.61395263671875
191,30.745935440063477
192,17.159446716308594
193,23.746639251708984
194,19.94886589050293
195,45.48396682739258
196,30.007326126098633
197,10.77928352355957
198,83.82999420166016
199,587.4108276367188
200,8.135028839111328
201,16.81135368347168
202,5406.28076171875
203,29.875064849853516
204,43.494728088378906
205,186.02865600585938
206,29.812732696533203
207,5548.56494140625
